reviews,sentiments,ratings
Nice built quality product.,Nice product,4
Very dad quality,Terrible product,1
Utter Worst Product!! No touch Sensor Etc,Bad quality,2
Good but Bess and sone thoda slow hai bus,Worth the money,4
Super Amazing i like this,Perfect product!,5
"Very good quality
....",Good quality product,4
The worst product ever I ordered from flipkart no costumer support nothing,Worst experience ever!,1
Osm,Highly recommended,5
Nice 👍,Does the job,3
Awesome product And Sound Quality It Outstanding,Simply awesome,5
"Nice Product
Sounds Awesome
But build quality is so cheap
But in this price range product is good 💛",Fabulous!,5
Nice 👍,Terrific purchase,5
"It's good but charging is too slow and sometimes the light being off and also it gives connection problem
I hope u will solve the problems.
Thank you",Pretty good,4
Microphone is poor quality,Nice,3
Value for money 🤑,Really Nice,4
Everything is ok .. build quality is okay..looks unique and a different style RGB pattern .. but sound is not clear according to me but Bass is fine. Otherwise it's a superb product.,Highly recommended,5
Bass quality is very bad,Worst experience ever!,1
Mic and touch sencer not working after 3 week.,Good,3
The sound quality is bad.The power on button is not working.,Absolute rubbish!,1
Baddest product I have ever seen and fitting is very bad,Very poor,1
This AirPods are perfect for games,Nice product,4
Nice earbuds,Awesome,5
ANC is like a definitely Pro. Transperancy mode meets to Airpro 2. Dual drivers enjoys you every music.,Worth every penny,5
Just OSM❤️❤️,Wonderful,4
Decent Sound quality with Very powerful sub bass.,Terrific purchase,5
Good 😊,Super!,5
"Bass is pretty good, decent backup but bit pricey",Terrific purchase,5
Over price 😔,Just okay,3
it's an unfortunate experience my brand new tws didn't work left bud is not working only right one is .. please one plus recheck your products before shipping for customer plus it's your flagship one .,Hated it!,1
Very bad product..... This product have sound quality problem,Unsatisfactory,1
Value for money,Terrific purchase,5
"Nice product, enjoy it",Great product,5
The left bud is still not working,Terrible product,1
Ok,Wonderful,5
Very very worst product,Unsatisfactory,1
Sound and noise cancellation super,Excellent,5
Great product with effective ANC.,Wonderful,5
"Amazing battery life. Lasts me 5-6 days with 2-3 hrs use per day with ANC on.
Sound quality is excellent and ANC is amazing too.
Only issue I faced is the squeeze buttons, which are not always responsive",Highly recommended,5
I love this one plus buds Pro 2R,Worth every penny,5
Worst product waste of money,Utterly Disappointed,1
Left bud not working,Waste of money!,1
Waste of money 😔,Worst experience ever!,1
"Sound is very good, battery is very good, need bass more powerful,",Terrific purchase,5
One of the best till date,Super!,5
"These are just about perfect! I've been using them for about a month and I'm very happy.
The only thing lacking is volume control on the earbuds. But I'm not one for constantly adjusting volume anyway so it doesn't bother me that much.
The bass is superb, and there are more than enough options to customise the EQ.
The Hans Zimmer or the balanced tuning seem to be the ones best suited for long listening sessions.
The headphone pair super fast, and the press control is mostly responsive. Howeve...
READ MORE",Worth every penny,5
Good product,Classy product,5
Its superb,Highly recommended,5
"The buds show this error with both my phone and laptop. They appear connected, and the audio/video is playing, but there is no sound. I tested if there was a problem with the audio output by switching to laptop speakers/other headphones while the buds are connected and they were working fine, only the buds were not emitting any sound. This issue comes up randomly after a song ends and new song starts playing, or even sometimes after the connection itself, and it fixes itself after some time r...
READ MORE",Buds connected but play no sound,1
"Sound quality good 👍
Battery 🔋 good
Almost best 👌 quality",Worth every penny,5
Over all good product,Nice product,4
Value for money. No complaints. Buy as per your financial capacity,Classy product,5
Not worth of its price. ANC is just ok ok. Nothing special in the earbuds to pay 7k.,Hated it!,1
Build quality is too poor and the OnePlus service center does not provide a limited warranty service. So this much amount which I have spent for this product is a waste of money.,Waste of money!,1
Use 12day left side buds not working.,Worst experience ever!,1
Left earpiece not working,Utterly Disappointed,1
Perfact,Fabulous!,5
Not recommend . NoT worthy for this amount,Did not meet expectations,1
Excellent,Wonderful,5
I'm facing connectivity issue with Buds when I am listening music or video disconnected suddenly don't buy it waste of money it's a real comment,Absolute rubbish!,1
Music quality is of high standards. Call quality is the best even in noisy environments person on the other end can hear you without any disturbances! Great product! Loved listening to music on this! I have used pixel buds earlier and have to say music on this is slightly better and those details in trebles and bass is excellent! Go for it! Worth every penny you spend,Just wow!,5
"It has a matte finish so if it gets dirty it wont be easy to clean.
Noise cancellation is just awesome.
Size of the buds might be a bit on a bigger side.
Quality wise is 10/10.
Best TWS i have used by far.",Best in the market!,5
Battery BACKUP is not good.,Decent product,3
"The sound quality is superb. The only issue which I had is comfort, it may differ with individuals. For me , ears are not properly sealed while inserting the buds. I used a soundcore life note tws before, it was perfect in terms of comfort and fitness of the buds. But in OnePlus earbuds 2R, the shape of the buds seems to be large and it won't fix properly in ears.

Better try the comfort once before buying the product, if you get a chance.",Nice product,4
Price is too high.,Worthless,1
"Review !?
Just go for ittt!!!",Wonderful,5
Bad,Not recommended at all,1
Very nice Sound and Bield quality,Mind-blowing purchase,5
Best in this price range,Really Nice,4
"Excellent Sound Quality
I bought this speaker during the sale. I wanted a speaker for my computer and also with Bluetooth functionality. BT connectivity is good. Bass and treble are equally distributed. Don't expect Dolby or DTS like sound at this price. But the overall sound quality is excellent. Useful for listening to music or videos from PC, laptop or mobile phone. Once fully charged, battery lasts for at least 6 days on average usage. Worth the price. Best budget speaker.
Best of all, it...
READ MORE",Fabulous!,5
Best speaker ever have. Nice surrounding sound. This huge mega 16 w speaker create awesome sound. Both treble and bass is awesome and battery life is also pretty awesome. With this price point it is worth buying it,Best in the market!,5
There is nothing bad to say about the product. It's totally worth the price and I think it was a steal deal! Built quality is very good. The product looks elegant and sophisticated. Sound is very clean and loud. Battery backup is too good. The product is lightweight so it's easy to carry around.,Worth every penny,5
"Build quality - Decent [4/5]
Looking - premium [5/5]
Bluetooth connection - very fast [5/5]
Battery run - Overall Good [4/5]
Sound quality- just wow [5/5]
Bass - [3.8/5]


Sound with Aux cable - Full sound no distraction [5/5]",Classy product,5
